ep_RA.Q21A,ep_RA.Y20I,ep_RA.Q21M,sigma.1,sigma.2,sigma.3,logp
-12.208083566772993,-11.757960048485096,-11.809661888163559,2.0634417471620687,2.0599395872659407,2.0813941208602453,-7291.413740210353
-12.237757007208865,-11.920922932055202,-11.744295540480511,2.0672108528705135,2.0818624498771574,2.1106604446812898,-7290.268273007191
-12.211246792286762,-11.806636541944593,-11.635736213403941,2.070942296357063,2.067289931691785,2.060720189974037,-7292.344827612747
-12.22517028182521,-11.960726037190312,-11.836009698624272,2.0220250868743963,2.096745319008869,2.1062333352974063,-7291.185753945965
-12.215021880798318,-11.945569127596062,-11.707724018911525,2.05374309090946,2.071318212531379,2.039499579349517,-7290.855024114805
-12.194394069356859,-11.820854385590247,-11.75919455191161,2.092438285546411,2.0674666268307496,2.090249080890631,-7290.494197090322
-12.14327523598662,-11.98978178859031,-11.793651073840163,2.0339862628507372,2.096479501419165,2.1375583567162773,-7292.199769279965
-12.098717485083045,-11.94035566588213,-11.795105489928137,2.003189113373707,2.0845479359959285,2.0232562723347716,-7292.777095451425
-12.183294992861631,-11.853765353770555,-11.711918524587531,2.0645368206211105,2.1142135637108694,2.085032903764079,-7289.496758978787
-12.182447663767293,-11.986051957781134,-11.841248995641555,2.0235642910544764,2.119825641434354,2.10117760092472,-7291.771484961552
-12.127210625818066,-11.96352993289353,-11.83660833480739,2.044210607658325,2.099849007745035,2.106808605714231,-7291.118520366297
-12.100462454777176,-11.918010503813386,-11.825834027946904,2.0638757064749376,2.0776696859015473,2.0004255360533936,-7293.334050428672
-12.194378005531442,-11.840182319432136,-11.80615548917842,2.1079826745079786,2.08560212467717,2.085544770190126,-7291.027749773994
-12.162476179430127,-11.910718295717544,-11.617905603886497,2.0227212847052325,2.1423009365149044,2.081942286354245,-7293.005998880331
-12.141841828551774,-11.9862848994046,-11.683059554952761,2.064547037522416,2.081756371804573,2.0913954950838707,-7291.800103872452
-12.172825176155373,-11.856390281887293,-11.853266120732844,2.089933098180008,2.0970865702742216,2.0546413493233913,-7290.902856639691
-12.19923804303756,-11.96056073864658,-11.697213711311404,2.0907665069462023,2.060065599793638,2.050895824167172,-7292.199438102383
-12.159956054717489,-11.951730088967581,-11.710070340609214,1.9586113352994328,2.0998039082165105,2.1010862645959287,-7294.420995744625
-12.302689273342585,-11.918304085850734,-11.824426974958765,1.9994482111963443,2.1011542447997904,2.1019784945404485,-7293.534889046736
-12.216562886246573,-11.966615311757465,-11.726938636221119,1.9840325139721013,2.0709872266109186,2.0721479847381894,-7292.536935764222
-12.300774585372869,-11.833097905996514,-11.83802121308047,2.0280074929401635,2.0729297495369146,2.0653293328982634,-7292.524609128835
-12.178613983806349,-11.73832272058008,-11.758856268199812,2.0561343560632523,2.168497686660495,2.04379764289317,-7293.940883114567
-12.233882868228262,-11.873484898109998,-11.767848880406579,2.0303228125015247,2.1197937352860374,2.053184486228776,-7289.85948177033
-12.284761671820107,-11.85201391341861,-11.826178596621785,2.0119696298898075,2.0834292359421682,2.0477388547142867,-7292.174561752804
-12.216707292027598,-11.891379775438738,-11.786729061372746,2.02834610870937,2.011786314600392,2.036294457485091,-7292.774351181495
-12.231591801896473,-11.821849459883628,-11.77549492654209,2.086736917984538,2.0996609179123404,2.142378739369472,-7291.967236499446
-12.225221050056858,-11.792116725105691,-11.868942755722369,1.9877673427372695,2.034670735951307,2.0914985353641216,-7294.593046540808
-12.224280165365727,-11.846190940189741,-11.629940743916217,2.0976673162567754,2.0610797737985216,2.0884866319502207,-7293.26706688248
-12.196164692517588,-11.839104102958238,-11.708734209278793,2.0425624312826702,2.1195206907815,2.137400360522514,-7290.94112034326
-12.262437466146901,-11.858619372066359,-11.763826878184917,2.0457822508816452,2.1559846434778915,2.044893115800302,-7292.10310470289
-12.162733210973585,-11.896724771509321,-11.64921952344224,2.0733334581051577,2.122514224995575,2.0862367394514423,-7291.340007526037
-12.189284904113887,-11.855198388161588,-11.708531553260432,2.014835984185969,2.108022039098766,2.1027753469441954,-7289.948867460906
-12.14210689199526,-12.026603742509923,-11.734640207277225,2.0415412636178427,2.063605108006342,2.095236076145136,-7292.757010404182
-12.245918183533565,-11.840665389612976,-11.766149182893797,2.052515029840872,2.0668973750099076,2.090199120851419,-7289.868918894631
-12.156390993780825,-11.996223974264428,-11.73228836028091,2.0065940117648493,2.10048914442437,2.0773738502869734,-7291.744067383215
-12.132968832632276,-12.00117753902345,-11.824931385562811,2.029470013234397,2.122846989211744,2.0156965585523796,-7293.862141212076
-12.166303081956848,-11.931716357066154,-11.780072586625272,2.0717334858677408,2.1084905730307772,2.0481162856032156,-7289.983344544385
-12.083423740468337,-11.968364654434447,-11.803190234605953,2.0806365856072193,2.150961927694675,2.0402988674758107,-7294.28151346673
-12.174441269663484,-11.862649216048606,-11.730574901345962,2.011280175622333,2.0810884065910042,2.099165125664877,-7289.6199861136565
-12.133612887529338,-11.909885363574704,-11.713099432522103,2.053552994852171,2.047287751704406,2.036166253409539,-7291.20692786047
-12.246649165985895,-11.895020362594742,-11.749217703630647,2.0662862560056454,2.071619973202819,2.063521422501036,-7289.981182381312
-12.185344718056298,-11.819219224244668,-11.652910725989939,2.0328461189743616,2.064223914706118,2.0910363529481804,-7291.109981287462
-12.130013604005526,-11.888239585568453,-11.816056776744064,2.03260716610704,2.1010708031574383,2.0887235194815807,-7289.517781122536
-12.174814205051847,-11.990056593341961,-11.765947992354127,2.052606073959468,2.1562134363230525,2.0359600207831474,-7292.930930080683
-12.18007312242581,-11.866332539869596,-11.711827329250307,2.0294321226689775,2.131097812095461,2.1175800264766433,-7290.41290970193
-12.152992400355828,-11.844489198635518,-11.801549354363651,2.0189307499897606,2.1166822616387124,2.163487871434636,-7292.4102998944445
-12.230175610917449,-11.927326781932736,-11.607200119078422,2.037417189086682,2.082845069123872,2.0224514841363543,-7294.238409555461
-12.135483967215563,-11.837923195729486,-11.749048817116385,2.0793697396609763,2.070857191496086,2.085573025492535,-7289.967121120159
-12.162889450229759,-11.77354273889742,-11.794964172423427,2.010250382003456,2.1261855561203347,2.0471259221219142,-7291.639086400593
-12.216678146983945,-11.708634635505508,-11.8227489439004,2.010177899901209,2.145678384200878,2.1118632890731566,-7295.014146657513
-12.11923220408007,-11.90279920679508,-11.74607849159632,2.0187451888859,2.048743971914085,2.0618564788239704,-7290.723663507221
-12.149920258960668,-11.756670705110158,-11.76397954124188,2.0107257324494485,2.1093506107326196,2.12453073435185,-7292.182258333298
-12.12641189091686,-11.901917163704452,-11.786386098806535,2.032839153666128,2.1076357978153673,2.0819307029885104,-7289.444503785705
-12.180612704656228,-11.816667581288515,-11.744117690587306,2.0548113037351605,2.0775765974104843,2.0890847238503456,-7289.283652980824
-12.160361742274556,-11.830635926546124,-11.713189637671883,2.0515855618032566,2.1182869366585493,2.0481658287290982,-7290.023306281536
-12.190632456783458,-11.837174053986708,-11.80753063943123,2.0245389326732823,2.063228458661312,2.1161489999804353,-7290.129259848368
-12.212316484800375,-11.85515598378749,-11.738968565071945,2.057651657008886,2.072986041327571,2.0512530056636957,-7289.471728025332
-12.22329290184612,-11.87241338190646,-11.607013671732016,2.0620698922193075,2.0978178368708815,2.0758333347716955,-7292.332378048425
-12.250195164159775,-11.91587655614365,-11.834040675352401,2.0128579952169408,2.1716280286661984,2.1365454250513696,-7294.862061736704
-12.157581767578966,-11.90891764286235,-11.729880457459489,2.009856758387925,2.1409730971708876,2.093819958164687,-7290.852826275422
-12.219328416524814,-11.880524961284616,-11.785306774908403,2.0659206745833467,2.0802413095957806,2.0140001232895477,-7290.987812010578
-12.195366744516194,-11.978368137545488,-11.655823636785671,2.01636500003116,2.1360264910925246,2.0376767748189675,-7293.73009689375
-12.286324577933911,-11.851314581261404,-11.732240819481303,2.0649414252317966,2.106657801877542,2.030346204750619,-7292.148036458045
-12.151907746716496,-11.873054681237006,-11.805503175593682,2.0506974550183843,2.1082305367214826,2.071968465956944,-7289.069118045065
-12.141132794689758,-11.804208516987158,-11.75893701358732,1.9861968468250635,2.1422827201384376,2.091938793329583,-7292.625457773268
-12.210520057327901,-11.868664587368789,-11.745477597958942,2.0676470266244427,2.1744859520373443,2.1422922431894333,-7293.584883856215
-12.07546695325796,-11.937835593702987,-11.89504915910435,2.046420732745255,2.0966249873708596,2.0252613005677707,-7294.483161348529
-12.179894535664834,-11.95040139121946,-11.857283599207186,2.0597192259274473,2.126088534808162,2.092944233515128,-7291.116586038547
-12.147317013825234,-11.859658320109151,-11.757992525799839,2.0360239002801737,2.072484111234365,2.0786274814645553,-7289.007102069878
-12.248929432217738,-11.890270780048427,-11.865862894613663,2.0693858738649125,2.0552303324666967,2.0974553287634814,-7291.728244407527
-12.159319862855117,-11.79872973994209,-11.861068666449782,2.097638970764241,2.0342756661802412,2.100716776209693,-7293.675752260184
-12.284067038948974,-11.868773294597124,-11.745263652822674,2.092752589624157,2.071726198544808,2.059818025650513,-7292.028511926945
-12.078807163905038,-11.885918358010361,-11.673587100664514,2.0555528022535317,2.0697596977844395,2.0948805626890508,-7291.845335299268
-12.192902778044749,-11.792876872173494,-11.717773958439496,1.988051137364003,2.1171126335107515,2.0785403072951416,-7291.903334236977
-12.1815587798823,-11.844308383418438,-11.746070762970005,2.0323099444269492,2.055979019060752,2.105063431349256,-7289.694974568479
-12.147925911609391,-11.893517084464126,-11.695472842604211,2.0606085093253372,2.083242133537883,2.0689517529460106,-7289.67823706043
-12.199820154020987,-11.89179716847704,-11.63692129408936,1.9982962573175564,2.0531923722377803,2.077868021813924,-7292.706992630356
-12.223477301990028,-11.875926904338,-11.74198459605039,2.013513932399073,2.0494153444764254,2.021774867248709,-7291.734715321014
-12.249631852344816,-12.00383905789894,-11.794649042597635,2.110436252031899,2.116346322816819,2.0797122233736935,-7294.2516726576205
-12.20293583029321,-11.91067634054696,-11.801180850011697,2.0564688751020634,2.023741512684241,2.121905781590168,-7291.942322434965
-12.198093804997454,-11.821625433481245,-11.764916725044033,2.0207994342127367,2.122051766521772,2.05835640742825,-7289.906968200055
-12.15684068553225,-11.93653276178463,-11.720840060015396,2.0265910066562003,2.0684009840737714,2.1414355758949024,-7291.45956496606
-12.25103099480345,-11.842693045405815,-11.803618206311304,2.0464865227432103,2.1304262026300096,2.089641557975263,-7290.510154424951
-12.19901222244168,-11.828544098896622,-11.809201818779965,2.0729018505268324,2.0742278721105314,2.070545081426981,-7289.714828484851
-12.178464360277038,-11.854080189349506,-11.679411040708851,2.018554472202991,2.046508458446825,2.0959640638507535,-7291.019629689516
-12.270689891955183,-11.941864155093256,-11.757193044525613,2.057387958461974,2.1180443653049887,2.126562597564305,-7292.013670731755
-12.233527669228362,-11.836252193425663,-11.636481370245248,2.117547055366017,2.0379297813487556,2.1753363069596827,-7298.80431492205
-12.228207182275545,-11.890351774158914,-11.886954659297565,2.043303771255318,2.1036229286422574,2.088997172699962,-7290.987035800303
-12.169185403546862,-11.851816280693457,-11.730166046619306,2.0498950010119326,2.1220798341203806,2.061304927735841,-7289.408708755287
-12.223826657732245,-11.89649803588691,-11.605886277102492,2.045134425714841,2.02645163000085,2.1207432987241797,-7294.7941685454
-12.108908316814635,-11.831298241694235,-11.60809036532972,2.076215628984322,2.0880344179907606,2.0992180035435166,-7293.499639486459
-12.157131290468774,-11.76431886881986,-11.847657819624477,2.0788595444993,2.0670320738876318,2.0610136038922593,-7292.131637595881
-12.187341136323274,-11.91181409821439,-11.786659133106145,2.0597249327187677,2.1226628133010386,2.0515625163656526,-7289.684328382585
-12.180912136757803,-11.906562178538152,-11.847025121501268,2.031698888688694,2.078021044216367,2.102216793563425,-7289.918879468598
-12.156121424540094,-11.86944390269265,-11.781147346195134,2.0149123511844707,2.085068043018418,2.0657169905098955,-7289.283993257242
-12.189960596404703,-11.817524723849617,-11.753041885441043,2.08584154945924,2.083935163092593,2.0499292181395288,-7290.297808285797
-12.21417057203665,-11.965567971463893,-11.768510454855516,2.0887769520724118,2.0932044907865643,2.054757832771333,-7291.174853377968
-12.154916718718141,-11.8800951310357,-11.75126320399869,2.0507757529825517,2.1580682339746016,2.053101108698432,-7290.914172331812
-12.220923972724426,-11.806197087966408,-11.787625200650801,2.071220599626706,2.084100213879265,2.071153833308547,-7289.958850201551
-12.189985824474272,-11.738773167211114,-11.727596427640622,2.0404916435839797,1.9988577027754844,2.1349085229431113,-7296.757274500681
-12.19381721556503,-11.81970973073019,-11.733304898302306,2.082085766312716,2.0767059942292883,2.083731759388238,-7289.997167837394
-12.089147783641057,-11.819515865912024,-11.79170407567612,2.0370806673728565,2.1616436047432757,2.120605870423624,-7293.31379736651
-12.12433588242017,-11.809367895473349,-11.819551385169072,2.044285399628579,2.1023606088896227,2.0874283534204263,-7290.11118742169
-12.14083925220875,-11.85430706188944,-11.789000159397002,2.06745028349785,2.046946223242003,2.1380672760954385,-7291.509277982683
-12.196970957774976,-11.872893462281409,-11.822118088627068,2.0435191066874485,2.0781591633150036,2.0945028421390814,-7289.189230842497
-12.215493702936776,-11.895922694816255,-11.843725758290073,2.1087531540251416,2.073128184638573,2.048409677190257,-7292.230429629811
-12.186690782867641,-11.902177075776844,-11.807566248138377,2.1077887724661686,2.0421517208258964,2.1342882831540373,-7293.24208932004
-12.190719994277792,-11.878236963247549,-11.674930010724768,2.0672838297858327,2.0711103451168804,2.05994694381836,-7290.301463994504
-12.155196764701966,-11.880144860433498,-11.65790021056305,2.023686229846996,2.151333528555509,2.0343701159630854,-7292.896257316544
-12.241329121897767,-11.81589809606973,-11.806863195408093,2.026895510943653,2.1440049032154516,2.1595951511487907,-7293.8111757020315
-12.173172581202731,-11.838629860263465,-11.808295674388466,2.0597693745435106,2.080791205703406,2.0827451755524655,-7289.1422999125525
-12.170252633704282,-11.899621648450582,-11.801142584570734,2.0025291423846556,2.091810712304289,2.0835801031253447,-7289.83445925621
