ep_R_wt,ep_R_Q21M,ep_R_Q21A,ep_R_Y20I,logp,sigma_wt,sigma_Q21M,sigma_Q21A,sigma_Y20I
-13.817576617113893,-24.24012262703317,-10.251920585529037,-9.687475215034906,-10.583854563711975,0.014907609099978394,0.01999612611430515,0.11025487725337063,0.09798018546164486
-14.674242519315978,-18.688145862942903,-10.227501127948043,-9.801474181192726,-9.515653367437126,0.012263966912502781,0.019739587868451425,0.0914525948777022,0.11769059122428657
-14.174517578040307,-15.214656925362975,-10.268880410603762,-9.834171245787347,-8.52532931591045,0.017324711446370777,0.01820306879183661,0.0976488128598385,0.09420836090484133
-14.10619909076899,-15.16861054230749,-10.41202439217361,-9.725216543842757,-9.27914158355602,0.011800120835659272,0.02674903468077311,0.10130994005282808,0.116001892578177
-15.38443982537573,-16.40370893103418,-10.423540380515009,-9.640593371340314,-9.739761449299568,0.01601568483878134,0.025824942941248864,0.07920484839154268,0.1373538694728165
-14.298742881903904,-18.505212185031848,-10.164206441238536,-9.602820189873079,-10.198161239536894,0.013420979170688328,0.018886245421998467,0.11770010350791488,0.13062555277699667
-16.283714355751364,-15.51731574541888,-10.274376790844595,-9.70291465555772,-8.80402113732691,0.014386349675707063,0.014718918101362981,0.08538695922116814,0.1115994912638266
-13.877488912522784,-16.676112326807658,-10.321866574240486,-9.815572118814233,-9.111437830451532,0.013683383577877153,0.023499742974873113,0.09143729395034021,0.11184139067123773
-14.46270456593393,-15.106575269215865,-10.21882239072506,-9.423642154237253,-9.214926442811365,0.018319385052372177,0.01867759191955008,0.09107055693688014,0.13008053034224396
-14.375711467185761,-16.384346252805067,-10.380425001530828,-9.84430842054839,-9.161922560453624,0.016586209342823163,0.019655060484193177,0.07931967457980804,0.12764141338127163
-14.206458473590262,-15.427893986549895,-10.182396674727988,-9.503716735357015,-9.284346925431533,0.01467275625261391,0.0204612170053982,0.1217527468380277,0.10540409397298722
-14.788820687023069,-16.52191460240826,-10.318702688868447,-9.624991410501572,-9.492636600528112,0.013327645796980992,0.019220980934119967,0.09612700392470838,0.12955408420352157
-14.555729866194133,-15.559906408197573,-10.310998092772632,-9.635381909979353,-9.451304266445792,0.01297451563048922,0.019310194393847426,0.1261727084663548,0.10912360123926063
-14.335375057572683,-15.606230450828887,-10.22367027194499,-9.591298553329818,-8.674901085085013,0.011974787748033237,0.020593487199782504,0.09367829850942545,0.10338366603139561
-14.553996151591388,-16.460238335440643,-10.201118778956088,-9.613248500442845,-9.049753533668154,0.01586685929246105,0.017639980226680875,0.08970480432368509,0.11796509241547191
-14.597439594845204,-20.043160675867476,-10.296770469687898,-9.552808454733734,-9.509535890212307,0.012424617979051722,0.022276514141852024,0.09034810344438184,0.10282766882913216
-14.332140983411787,-15.34617487062103,-10.321497870088216,-9.608978016036238,-8.718171594632523,0.012691104050165854,0.022591457438827647,0.10161146184703224,0.09515143535782467
-14.475807811256157,-16.222783467853823,-10.156482001075023,-9.532186180429736,-9.307764503885943,0.014819859040913605,0.019364469059189513,0.09037639650355525,0.12947970799983832
-14.254156271883451,-15.349314581084146,-10.262810901095019,-9.583382336424926,-8.98080836254299,0.01917459889710218,0.018451508793881584,0.07471091715855105,0.13362872013763857
-15.176027212377964,-16.11902807516281,-10.312582431386998,-9.745770610016503,-8.972052546981631,0.016409095587103753,0.02199857271105546,0.07680632259001839,0.11493683352591336
-14.133459532511276,-16.206206747123947,-10.365538717816044,-9.682987967783587,-8.924024035195831,0.013141483261149962,0.021773201623574573,0.09598316838722291,0.10531833391866378
-14.123204233197036,-15.125201647147886,-10.363351000797483,-9.769592069400648,-9.189080640611694,0.014759281658421032,0.018698594575188025,0.11074965448510742,0.11535554981297148
-14.437414241714386,-15.544451708596597,-10.287111384061818,-9.594070758479349,-8.969738288075334,0.020057983116082884,0.018612625486844125,0.08046991770148584,0.12397141860185802
-14.048424604098477,-15.211289579190625,-10.206162662784626,-9.88046925411661,-9.086377939992833,0.01599348910936195,0.019265029906094012,0.0813823452021185,0.1347632297394606
-14.2421486372794,-16.359944338720098,-10.173029428069304,-9.56213105667869,-9.341744198721514,0.013505347160471,0.021374317138612917,0.10096292317314702,0.11953534272657687
-14.66462984958674,-15.257212610871598,-10.329597516679096,-9.689825155196282,-8.239843760634226,0.014096099748031938,0.019177602808000776,0.07722303689348621,0.09839852396370576
-14.450972206527807,-15.477835536675821,-10.278691161425947,-9.812367921060847,-9.753117442355713,0.013127418266547241,0.021603004242542526,0.12121773318423547,0.12355866299856037
-14.651787915446926,-15.544906749112997,-10.262386336131641,-9.862720305686876,-9.180008021397459,0.015895022318373173,0.018880552098314643,0.08502513075164575,0.1302485958028031
-14.31015754473824,-15.330629082499168,-10.341907822150803,-9.85487773676044,-9.801468082880515,0.015567522503982818,0.0139624423057529,0.07118541784495946,0.18418678764959734
-14.334410563550138,-22.490633382605573,-10.425062946191325,-9.527758208170594,-10.562148636815012,0.019028061985419335,0.01868569258686166,0.08766984547484799,0.13037756391195066
-15.504480588179495,-15.987926619146238,-10.255755819549996,-9.726699306022356,-9.40340589803896,0.020747606988580025,0.018000579467045048,0.1015380844997141,0.11415899573619773
-15.975829235844017,-16.493003423133924,-10.175518657660898,-9.880436952459451,-9.376144471968537,0.01629946479767754,0.019034096156834483,0.0918970522279013,0.11595164967676676
-14.060713452389738,-15.915530944505248,-10.293206889880585,-9.840255004520495,-10.022457806884987,0.016660310610151906,0.01753381018716899,0.11671065895315771,0.14300494612693437
-14.269128228296557,-15.403747063096812,-10.327349618798952,-9.772371901598467,-8.251762893631595,0.014417040517203725,0.02770010414728178,0.07450530498749731,0.08656863473086238
-14.47493087403637,-15.391919200103526,-10.188760073648226,-9.850187784140092,-8.766428085134287,0.012318246667150423,0.01656997883595212,0.09801744270586736,0.10984434255702241
-14.291399395465241,-16.566222636044095,-10.330240035459598,-9.636562702434915,-9.528782263491193,0.011806626262139082,0.01805752378644017,0.09099054359184196,0.14245653053425034
-14.00994462686017,-16.029993127018486,-10.28354861928267,-9.737253683437975,-9.205874206282319,0.015064179956642028,0.01734655095713269,0.08145558373654367,0.1400127100890615
-14.44192877610471,-18.21558949226253,-10.427363219593524,-9.631725756728759,-9.526730501657035,0.013104182356950468,0.02111818721749829,0.06821853338138359,0.14121535213302536
-13.82960819655265,-15.989216969798495,-10.33227464823286,-9.593811762219364,-8.58391484201071,0.018325100741486126,0.02234950613229968,0.08212708147415444,0.10008495867053135
-14.652505206850124,-16.990027441706314,-10.23297156506973,-9.823014785096372,-9.887353826368036,0.014301187252067691,0.016090928884962934,0.09175578332043477,0.15297092174875543
-14.288846976360713,-16.901870146706038,-10.312310945696625,-9.7392217126242,-9.197275586677627,0.015898493067524465,0.019894260530689566,0.1030522956347937,0.10581976795330181
-14.002735657063981,-15.271726390391507,-10.26372342666265,-9.845378453098668,-9.084786994933124,0.013524549148879681,0.021160152101720134,0.08493090515898537,0.13054467814966034
-14.823763856007709,-24.51228828459915,-10.210857294196927,-9.58240580955064,-11.839792598685253,0.014870850661141695,0.024497339218824597,0.12504516543516395,0.1246399854559281
-14.243142698770761,-15.600875855498305,-10.08784876909881,-9.716161941429055,-9.103810712018936,0.010755465830876115,0.021003571064667412,0.10471057738220041,0.11372127325965749
-14.087396820034794,-15.325895694150985,-10.300481889628882,-9.784366502668384,-9.4006838423794,0.012553319063110567,0.01836648212964994,0.0961152826811397,0.14039417915366503
-14.305956097131444,-20.812929037736293,-10.414024634507978,-9.864857014259261,-10.10216317007746,0.01665991376846083,0.01994655148223844,0.09859540157615682,0.11470066179248072
-14.098405443700035,-16.18542631293405,-10.23620158773296,-9.80086989699803,-9.787977916664078,0.015038564710621875,0.021888914415719423,0.11935352071828419,0.12182895445160168
-14.472261796981096,-15.95270864596752,-10.309120554435975,-9.50590989271811,-8.9914822638046,0.012553922089237769,0.015601882892627377,0.06646141385978999,0.14754646273116717
-14.517091504181595,-15.468560063480812,-10.31510615686653,-9.591822932855957,-8.777979668219702,0.011827762937519568,0.0171139592883106,0.09584836608867854,0.11205939350740363
-14.499104147561457,-15.629801755904445,-10.46940857828763,-9.870996950960343,-9.867664312306886,0.02169630620078358,0.02169330929925805,0.11619904406379959,0.1210600859412837
-14.179583021360632,-15.229985519594347,-10.140001327305638,-9.389588664522208,-9.551914264193531,0.019803761818914228,0.019212805702372052,0.10977187416287999,0.12692217999384506
-14.555356735599833,-15.335109819967418,-10.284648089772617,-9.660659720505931,-8.118155422446414,0.012512876952394086,0.01688438557370943,0.07456692193888469,0.10161174654594134
-14.683048147234967,-15.933391859421011,-10.247040941990619,-9.556648186768602,-10.35589096027701,0.01606818996382057,0.019573330199584606,0.11534719244985285,0.15374814644728058
-14.323029718453146,-15.487934226505983,-10.352710569389009,-9.564849475210533,-8.628863671569846,0.011874065356276371,0.01907771409613045,0.08811939892036146,0.10953518295648103
-14.699410336539128,-16.459853132486852,-10.209608261768322,-9.61296472621816,-8.947636019450602,0.015995545681379116,0.020958915942303816,0.07155492303957829,0.12262075251840142
-14.247154062690651,-15.513351326635139,-10.273873085557204,-9.723190447437467,-8.945081197555211,0.013917396383765717,0.01537200944805728,0.09903781512842878,0.1191302048575153
-14.209130027412291,-15.080750128472374,-10.330463644603318,-9.774610286822401,-8.584820855772405,0.014673954122391638,0.019336883001053056,0.06611590492169063,0.12720455440236242
-14.067925119899856,-15.384220806015305,-10.231715550114833,-9.72244451921949,-7.952252909861057,0.013713948671299592,0.018964118447035622,0.07883904755795558,0.08783712805285909
-14.042620937979509,-16.16662141573231,-10.321501943467403,-9.672451383785331,-9.665603481409265,0.01568477059485245,0.01831973167213843,0.10297160731512321,0.13796589202721618
-14.15059147317831,-16.060186406236117,-10.38936215974318,-9.629605505194926,-8.688112970896771,0.011837867521899855,0.019554493588342187,0.09988647079928963,0.09727593950183686
-14.035755896361358,-15.747511203641242,-10.144665046556614,-9.823732380010066,-8.85384033048582,0.014357803798670158,0.018874599901980642,0.0790084340300648,0.12552080698409143
-14.481114372419505,-15.656519336703608,-10.286328052971175,-9.555122951300724,-8.93048440614764,0.014604254569117759,0.020643031042706532,0.08991484231642252,0.11426532232894886
-14.345331461248026,-15.171439186283061,-10.3877590978456,-9.658120856075431,-8.961653230541328,0.01295923857832948,0.01960626671896316,0.10208279920723476,0.11161916258886083
-14.390372938778993,-16.41655574730729,-10.171544544777658,-9.71950176860142,-8.32851656842601,0.015225738151269562,0.018740507640394324,0.07737146859714512,0.0957922364940658
-14.290975651592959,-15.496418459412544,-10.26764557805456,-9.769315391622023,-9.120543602324418,0.01146220532508111,0.021422021636800546,0.10459760530442495,0.11303847728144475
-14.059323801662313,-15.29722653102356,-10.270824332103617,-9.671366240213619,-9.047864707461814,0.016196307151001267,0.019957870761134165,0.10158000053357696,0.11381428152269384
-14.520594275448676,-15.432547307447509,-10.393853005592014,-9.616383839314654,-8.919266303918668,0.01597592202790026,0.017864161230059086,0.07666563010094767,0.1300792430386143
-15.234935641899757,-16.76832298308795,-10.2389058302525,-9.728439577722575,-9.395443704094017,0.01457228546898379,0.019800054153671587,0.0759679685393855,0.1361244901474543
-13.954681996162934,-19.012926815840704,-10.220894428804185,-9.577151099064743,-8.893454257961967,0.016375024618008282,0.021465487353212666,0.09007107098276325,0.0860256447550489
-14.717283578591662,-15.593555644644333,-10.224278487557687,-9.682815965975308,-9.417398488909853,0.016121864654420236,0.024502897142906516,0.10788599416127125,0.11041581484569976
-14.125913658290237,-17.47034866849362,-10.374346679108111,-10.17541041619371,-12.023143627939724,0.011163941473490216,0.020421953044651966,0.1672341867950356,0.17103522737382124
-14.404849408212533,-16.324634000633324,-10.181867731173455,-9.648575515287618,-8.645066291208483,0.01549123409965034,0.019395642199871423,0.08099779549022638,0.10644508013014628
-13.905659904065853,-18.104072795571398,-10.519393732305717,-9.71409228968482,-9.485554385204246,0.015983742106598198,0.01863426881559402,0.09929116738770553,0.11565500429444471
-13.871372248413788,-15.015024536394382,-10.22043330327073,-9.70163309455182,-9.919440787993436,0.018043009945283933,0.022231777958004018,0.0998659610056667,0.15248546330330784
-14.30737516274601,-19.784729054137518,-10.21896688727945,-9.592642592038734,-9.706372304468456,0.013106329591848868,0.021537848374898323,0.09059026038021765,0.11688005262033174
-15.000462539296493,-16.24386777408505,-10.168220720282294,-9.537420046391173,-9.06564599517208,0.0149122735753307,0.0217962953984169,0.07931657468249004,0.12017259805985957
-14.148918145783206,-15.136881130442534,-10.229717783526354,-9.719498033345715,-8.771262903584468,0.011201972077876876,0.020326169876513152,0.08975829732357868,0.11672107432133161
-14.226245905681143,-15.72532987532442,-10.300426696374084,-9.691334022539872,-9.487957575050858,0.012420879332385755,0.02110762504985578,0.11451987340834514,0.11954923555605694
-14.276895785877093,-15.395324531139714,-10.2663761732232,-9.740875918034359,-8.451572455407959,0.013455856651997548,0.022410411866550326,0.06642316390070621,0.11435292866004304
-14.270661198731982,-15.857215152261073,-10.20620571450494,-9.821887585286808,-9.031031955226808,0.01621866354599515,0.01828422113366042,0.09714276573403079,0.11396975347682894
-14.277366485593612,-15.034076577621345,-10.279699022853867,-9.65381945489246,-10.486749115086486,0.017871613514031662,0.019427830731939842,0.1296951300666285,0.15386265837853164
-15.237371354588031,-16.483354309510528,-10.336711491495231,-9.571443396408275,-9.80740257557241,0.01566933153643258,0.020438712479574045,0.11479631184390585,0.11951184023263677
-14.05309392182126,-16.05260798905251,-10.364417125031345,-9.690358883368237,-9.012677526298887,0.017336264717023632,0.0237439462073725,0.08982526335753001,0.10878530278149641
-14.083970191406879,-15.972526277849923,-10.174155259354748,-9.619082503901558,-8.821230872696221,0.012525290937310531,0.018858661521653663,0.10057245750169518,0.10545318206170015
-14.060776350501511,-16.188728168471545,-10.201917630631183,-9.790405066944448,-9.227982592368207,0.01506219935620585,0.01755872598296517,0.07429063645756549,0.14555275596151146
-13.933282574655147,-15.450138470416446,-10.297995077881806,-9.80249367668894,-9.532390783260311,0.017452546249811282,0.019669104923782283,0.09617653364491889,0.13902056517683975
-14.104893859553544,-19.3953146272698,-10.361299568656552,-9.768613819919706,-10.240143898861092,0.011005579618938595,0.020232540396121573,0.10863313408729565,0.13278392683212922
-14.171538466705368,-15.80460244336834,-10.295237227503955,-9.812984682026785,-8.798796141551914,0.013900777892557503,0.02037043601835897,0.0968002707231787,0.10292749791888861
-14.425465009031525,-15.277503077026372,-10.368590557041125,-9.652994465763246,-9.462175809759843,0.014380330538265441,0.020435438451893013,0.10014792832201377,0.13230216927598193
-14.657015505667847,-15.321664982694616,-10.38265197265041,-9.52609456446332,-9.844456557315597,0.01421271914194931,0.020612205618114037,0.10179376639852689,0.14637131561320915
-14.160088931791007,-15.634116486282238,-10.270646270358476,-9.853574750159874,-8.68135094845696,0.01778028410584891,0.022062577032533507,0.08682740627667206,0.10063278450946447
-14.956151352593816,-17.204146703070155,-10.201208447632482,-9.67406194824691,-9.576961630162321,0.017112911473770104,0.023440547083272166,0.07717737415160641,0.13299806001012873
-13.958097733562312,-16.05749588958063,-10.2032476565612,-9.50874171130472,-9.150922621081325,0.017001997948555787,0.017391867819861056,0.0930006996969575,0.12583980875587839
-13.999750183021217,-15.98141991987829,-10.244246506664314,-9.820114298107065,-10.269293442275055,0.018419137143501116,0.02435305731501791,0.1512251670772093,0.10882096468198361
-14.541772322015822,-16.768425543798706,-10.13905822382343,-9.790610864330695,-10.453667707851691,0.013208224386533053,0.023034332792116596,0.10224088533851451,0.16059627319603992
-14.95630409059027,-17.814799282293986,-10.349954104834437,-9.592534331168077,-9.935777619278086,0.013327647841461182,0.0221824604138104,0.09894611421305659,0.13037832650330702
-14.345031306369872,-15.853370496424622,-10.18718972754336,-9.543857807338904,-9.04342470273371,0.012439497011948884,0.018833672857712785,0.10177489620993627,0.11390565304209746
-14.033812702689495,-18.170112968781698,-10.3052146347326,-9.893608556881436,-10.037533871339752,0.01074696907111583,0.018158915081678793,0.09161780589217638,0.1532997439410968
-14.041107092740008,-15.806242406328957,-10.369059341609656,-9.631764578888365,-9.82286472964164,0.019692694952778804,0.0231983404650022,0.08909318299996755,0.14729795932844805
-14.359080746480299,-15.481525172309004,-10.182347100121794,-9.785653939279516,-8.808972072920058,0.012205316596837858,0.017299488780104042,0.08696362798761231,0.12139650893285252
-13.799700964473589,-15.577969047316676,-10.668878997148017,-9.876091615779863,-9.376602696708662,0.014750863426920563,0.02078269091848677,0.1287048603490864,0.09769642116739859
-14.165982365132269,-16.565118942482645,-10.310413189519107,-9.773101543212476,-8.640089447521655,0.01806721384476957,0.02196914586846907,0.08478515437419662,0.09408407175455007
-13.988752217816856,-15.780440060826495,-10.136956234301513,-9.725603028958082,-9.728086356791522,0.012693811818529339,0.020568290946596034,0.11322807034282639,0.13380586100864755
-13.93889908324426,-15.46051243737078,-10.330392801963482,-9.783039832100766,-8.081134027125106,0.015793482250003866,0.0182327388148745,0.07177168164983995,0.09885176673954311
-14.543616682875683,-15.765890243408073,-10.404907617994061,-9.579697488317766,-9.609958638020725,0.015080939640512762,0.019666657853362936,0.12821298146508264,0.10976252316692132
-13.79261482715218,-15.958974961108233,-10.228303541227435,-9.802791998281858,-8.86722366936488,0.011274758136138995,0.01895136779085895,0.106025886906678,0.10454433998696924
-14.52042756223424,-15.670342684707505,-10.405308327765681,-9.564026725179598,-8.574282594349627,0.014227209398415949,0.01641415681603625,0.08798726157138072,0.106607337803561
-14.480396947844056,-17.081327811554416,-10.346412816231693,-9.681946763439424,-9.649489223555047,0.013079437651689157,0.0212359152127179,0.1267595334567451,0.10273573592552045
-14.135847362404606,-18.20320666412956,-10.320640269979785,-9.590516799763739,-9.341536931828031,0.013206849452408747,0.018200848853947106,0.09311016648861564,0.1183433412868602
-14.789687778745447,-20.53257242262357,-10.22250634236608,-9.701309352043708,-10.152611541927762,0.015197835926859615,0.022417880639714265,0.08467593043289479,0.1285274584918193
-14.344160582257059,-17.991917042305854,-10.416187366434986,-9.598073316437036,-10.072417632532288,0.02006502156226342,0.019452278988315867,0.08991356194028588,0.14519629355200728
-14.280916278162548,-15.662467206771016,-10.277676443876205,-9.968717400549583,-10.050594901943331,0.014469748188315664,0.024023566595389335,0.08653099451330336,0.16111967916823236
-14.317413870998218,-15.296455411012047,-10.152217206272889,-9.749534362210206,-9.138561233110963,0.017205266642141562,0.02000166251302986,0.08801408729738493,0.12740568260859883
-14.445185251514296,-15.488655131773356,-10.290865004123036,-9.94305545015124,-8.978980671710582,0.014957785602488812,0.020024555971748775,0.08753284092266878,0.11824494193532653
-14.125046420379872,-16.200610221422338,-10.242109122730264,-9.888138812667666,-9.131631266997472,0.017231459705324817,0.018483117956884055,0.0830166706473738,0.1277277307840117
-14.338776625097916,-15.068231411138804,-10.092498897421125,-9.767668139863797,-8.792420391701354,0.01548938415441609,0.01820818288369337,0.09689175292894014,0.10968289791689162
-13.897749813255983,-17.0625398200611,-10.207921489625573,-9.748965654440012,-8.944059444605829,0.013409178934180786,0.023077175303437374,0.10305581721478109,0.09246935278917871
-14.113932465960428,-15.543974591312168,-10.351210432986056,-9.673829423166778,-9.220222182956048,0.013248157636162276,0.016463329199286926,0.09349030147296294,0.135923215986349
-14.544391873959878,-16.418555769735676,-10.245437848625976,-9.605472257158848,-8.85750556780147,0.015746107063834214,0.022798625054237565,0.0772520975718561,0.11144135786441119
-14.42503009887008,-17.348445067879847,-10.244309558577708,-9.506296145608552,-10.424539513183415,0.01538923500306749,0.022596855210517814,0.14378581518442876,0.11693361624530596
-14.711702863633962,-15.314550585528885,-10.257291531657062,-9.624301113590619,-9.235092801257046,0.015826582924764278,0.018489867177024298,0.09341041778889016,0.128693287758522
-15.220316609771196,-15.283351920945275,-10.17167179840011,-9.734383699347784,-8.618452511901381,0.015745690871352493,0.019681299798953077,0.06925729518838107,0.11674509528981464
-14.393208449087641,-16.772487549452233,-10.310688513697286,-9.708561472572763,-8.688803627908365,0.013373035891495928,0.016486296077590033,0.08313820990398206,0.10996534827686509
-14.640329808043605,-16.06915818480715,-10.247132187611658,-9.869265136038633,-9.1878210462793,0.014050060528431146,0.018976690273123917,0.08914813724536384,0.12478085120984263
-14.118106125766426,-15.441205189518241,-10.286386524195057,-9.62144768535819,-8.646999545648596,0.013608093718110377,0.019793096537626932,0.10052060647651732,0.0979900127289523
-14.091484374162672,-15.532594433575326,-10.2847224256016,-9.753659700588505,-10.309642076386217,0.01671323839493466,0.021637330763621312,0.10853146824566755,0.15937535887996793
-14.892152262118906,-15.744744121473294,-10.18461367048724,-9.723743823903735,-9.55324361317291,0.011245083243018258,0.020627203579017355,0.1032555108672616,0.13049330902929923
-14.027392021934864,-16.033112571746827,-10.238248364087031,-9.653180793747183,-9.541122677231197,0.015009748731047717,0.017536672574427214,0.11221721417648191,0.12748121263351914
-14.227269097918793,-16.218548377133438,-10.30453612838699,-9.804389319556158,-8.73015331962467,0.010487576147264904,0.018680781427087907,0.09622655215677797,0.10346374869927989
-14.163273565208836,-16.280818665436435,-10.181303048793746,-9.550950977175974,-8.801506261341693,0.012630543393867778,0.019185853765357593,0.09201182434599209,0.10890506459012522
-14.18530697070875,-15.962483839888536,-10.319302162383652,-9.566400155063366,-8.804407952022476,0.012098161729103345,0.01595385877555873,0.09914690963924738,0.11073409857639868
-14.20126494561479,-28.08235080755387,-10.402356568324564,-9.761527523513415,-11.795835995076926,0.012637781499329434,0.02566046872814281,0.08812164849884857,0.11572163507985844
-14.207591903730707,-15.55429827762766,-10.371787380272218,-9.594245105831702,-9.990591138146323,0.01888868800932584,0.02366065057927033,0.11345394946341174,0.13353170687814195
-15.030735629170596,-16.10904912869038,-10.364307895292347,-9.696686871914652,-8.607518896726825,0.014459649794686606,0.01693907639282857,0.0827885920189603,0.10501679550592272
-14.185116555471442,-17.283485040053076,-10.326001087804169,-9.785247669513414,-9.577268043837808,0.014547155840617977,0.02114369413196059,0.09331349047995809,0.128482533244736
-14.110374251395122,-15.635911281799935,-10.243484990295524,-9.544841417932918,-9.127729173347136,0.014238824263406308,0.020343759544803344,0.10092888878776435,0.11693936565559061
-14.6502793168518,-15.40052635107833,-10.409467717620446,-9.694278493598468,-9.4947071912698,0.01892358134130854,0.018841700595107563,0.09238765752606293,0.13631925254577562
-14.56303656763825,-16.390258572052236,-10.210073369272614,-9.813231635710697,-8.929102223824831,0.011653871166044298,0.01674384913637836,0.1023674284276032,0.10613417854515451
-14.617034080770516,-15.681178904373999,-10.209024328995564,-9.65694861101908,-10.049030456583637,0.015759527434091376,0.01797524995630247,0.13849777412335626,0.12399106037914108
-14.417686005513495,-15.817357740051516,-10.212186805205523,-9.933672080537892,-10.031680317475368,0.014687935581804827,0.01669575355113804,0.09073346985050908,0.16830976141769163
-14.249146910810563,-15.731182136369936,-10.02462654150378,-9.58382838066409,-9.30553221892147,0.015025721867953324,0.01941017463580866,0.09432064340897887,0.13027367113583546
-13.97991230409875,-23.35722236306446,-10.267004814832758,-9.637680390400293,-9.991105356650069,0.013956355285669506,0.02186967259552222,0.09352008171401886,0.0923116959771339
-14.208993550396535,-15.389565379241267,-10.188139952438725,-9.646867190949216,-10.13343838929193,0.015609851736235341,0.0213327483402012,0.10625874335833516,0.15610923201599095
-14.45926923189541,-16.646533107275385,-10.454929991536105,-9.883657746572256,-10.093777861420818,0.013793803864820186,0.018295485031461993,0.13453723476252685,0.12166577702351576
-14.05489442483379,-15.74380729765877,-10.280274784408526,-9.569134384436307,-9.007849485973258,0.01653238790702189,0.021635271326905268,0.11290832465907386,0.09523992047110207
-14.637914081179288,-16.585609974255554,-10.297161534175569,-9.761282896786254,-9.230080089789084,0.015076669148658406,0.01800418829827334,0.08044800349842615,0.13229694082707702
-14.393050553658663,-15.82053369779547,-10.388862235725863,-9.608728998533355,-9.27155001780691,0.01416129042319683,0.020589507995093168,0.09570077689725504,0.12384234377315916
-14.471490490244987,-15.713224020077933,-10.30948536390724,-9.776773257613446,-8.697282276073777,0.018567075275075135,0.023625403115212346,0.07256386119085438,0.1086140883344728
-14.587924671036816,-16.075037918376008,-10.336309251999834,-9.490584568214624,-9.39689460045336,0.012743141599243876,0.019514367178251273,0.08235154709731764,0.14240998877078434
-13.942981063494953,-15.965271385014425,-10.35507928130137,-9.617998719865989,-9.52734817365979,0.01666638701779222,0.02108035381526204,0.12735974632670205,0.10537417804286016
-14.343508286717029,-16.889347778798353,-10.209013299204123,-9.658908810565599,-9.193998424774488,0.016016515375132725,0.01700619499581292,0.09463691657386425,0.11906596832305105
-14.656641425635316,-14.955321283263482,-10.215459374177458,-9.706330396730412,-9.385200360289941,0.01186589812373843,0.020294583069927655,0.10071053500403432,0.13225989276111305
-14.621482130701523,-15.798432540186823,-10.272497334274107,-9.756684404878799,-8.708518017302803,0.01406797509418805,0.026743305863581052,0.08093966087510124,0.09901854394314792
-14.01143248908979,-17.506291013637476,-10.305417771439007,-9.66317020316426,-9.520899787021989,0.01223451653300729,0.028098601069354676,0.06770981275513561,0.13898778045242643
-14.097446631123,-15.538038427284455,-10.346841614731883,-9.820581657963915,-9.128998282901442,0.01266780679127899,0.018884056591682574,0.07129675852752637,0.14734306290251162
-14.779712943229345,-15.608166828123732,-10.278788938520936,-9.360613688600402,-8.812904711577254,0.017884820165994745,0.017642598947636187,0.07063762334390142,0.1264190969775592
-15.192104509971816,-15.325639720652113,-10.270276131541358,-9.483477659217735,-8.952875022069767,0.014027919922772823,0.017733460437005005,0.0987423598919006,0.11061968574584977
-14.152107292253142,-15.406492425350452,-10.279851425280325,-9.897782184288658,-8.772155674884756,0.016063553593780883,0.02164269451595422,0.08747989956248382,0.1078428579914373
-14.260820446992323,-17.294228078944474,-10.231592940811838,-9.77120856077665,-8.414052774757378,0.013020525361719996,0.020816529836097462,0.07615021969617994,0.09285491366328814
-14.22469731726807,-16.820139814053835,-10.302130629140727,-9.85979284737845,-8.848006439246895,0.014780993275202412,0.018308944262191866,0.07882474294020383,0.11602162132114201
-14.035030033360355,-16.23070570554819,-10.337090370640906,-9.709017155987324,-9.005253213740854,0.015276953327452155,0.020573848802463688,0.08724492524713104,0.11759590585199682
-14.527286904561626,-15.8415550673374,-10.205757316490093,-9.878919305645326,-9.434139629029616,0.011958477670631813,0.018178455140930142,0.10211521443290103,0.13026673128200622
-14.220350341692733,-15.627337897798277,-10.224696602759302,-9.828656905926964,-8.342805222931283,0.013543960617784425,0.020895385968450753,0.05893803618229215,0.11703505128714056
-14.04405962676842,-15.036264181285153,-10.188502328703624,-9.593223481893956,-8.942065030884825,0.015485946796500344,0.02313704107944008,0.08616556980222617,0.12022604114199295
-14.400358179590551,-15.504166360358099,-10.274006340600327,-9.793936926652348,-8.875389813115136,0.01748085327942482,0.020654727398525925,0.08299268272652319,0.1158368243188203
-13.977211004604264,-15.191975198612456,-10.37096458180879,-9.77460142589175,-8.570452887440366,0.013978365946443019,0.021610812322543006,0.09172841805101445,0.10013959042931349
-15.027451909532871,-16.01318983248498,-10.237025265058634,-9.734565257455463,-9.234722087456882,0.019139238336778476,0.021356784160975535,0.09476969665874496,0.11124491720285659
-14.423137968211039,-16.490055901207967,-10.240662075743636,-9.570409308322446,-9.416370477384481,0.011108025410079684,0.02171360835930074,0.09423336060634344,0.1285916499378166
-14.217473419426035,-20.61163385655018,-10.425788575669463,-9.651124763865418,-10.378882705671407,0.01632938223096554,0.01650054802502236,0.10417156588474884,0.13285058681789338
-14.149658277781345,-17.432093408108695,-10.292733640112463,-9.630411302001354,-8.983751734918666,0.015958013688073813,0.019845957071115885,0.10892802252953483,0.08799024849140795
-13.867887326879913,-15.571257195428856,-10.230567953813217,-9.623042643549809,-8.713151595250018,0.011250202070698838,0.021587966854264073,0.06837248822561227,0.1303234236876048
-14.569371250418108,-16.649662690561186,-10.394519494887058,-9.683991513085235,-9.00261475371585,0.01745648943543846,0.019969781918717164,0.09317754764744518,0.10396048693537209
